Reference, Value, Footprint, Datasheet, Field4, Field5, Field6, Field7, Field8, Field9, Field10, Field11, Digikey, Label
C163,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C164,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C165,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
LED141,WS2812B,C4_Pretty:RGB_WS2811B,
LED142,WS2812B,C4_Pretty:RGB_WS2811B,
LED143,WS2812B,C4_Pretty:RGB_WS2811B,
LED144,WS2812B,C4_Pretty:RGB_WS2811B,
LED145,WS2812B,C4_Pretty:RGB_WS2811B,
LED146,WS2812B,C4_Pretty:RGB_WS2811B,
LED147,WS2812B,C4_Pretty:RGB_WS2811B,
LED148,WS2812B,C4_Pretty:RGB_WS2811B,
LED149,WS2812B,C4_Pretty:RGB_WS2811B,
LED150,WS2812B,C4_Pretty:RGB_WS2811B,
LED151,WS2812B,C4_Pretty:RGB_WS2811B,
LED152,WS2812B,C4_Pretty:RGB_WS2811B,
LED153,WS2812B,C4_Pretty:RGB_WS2811B,
LED154,WS2812B,C4_Pretty:RGB_WS2811B,
C166,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C167,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C168,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C169,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C170,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C171,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C172,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C173,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C174,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C175,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C176,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C177,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C178,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C179,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
LED155,WS2812B,C4_Pretty:RGB_WS2811B,
LED156,WS2812B,C4_Pretty:RGB_WS2811B,
LED157,WS2812B,C4_Pretty:RGB_WS2811B,
LED158,WS2812B,C4_Pretty:RGB_WS2811B,
LED159,WS2812B,C4_Pretty:RGB_WS2811B,
LED160,WS2812B,C4_Pretty:RGB_WS2811B,
LED161,WS2812B,C4_Pretty:RGB_WS2811B,
LED162,WS2812B,C4_Pretty:RGB_WS2811B,
LED163,WS2812B,C4_Pretty:RGB_WS2811B,
LED164,WS2812B,C4_Pretty:RGB_WS2811B,
LED165,WS2812B,C4_Pretty:RGB_WS2811B,
LED166,WS2812B,C4_Pretty:RGB_WS2811B,
LED167,WS2812B,C4_Pretty:RGB_WS2811B,
LED168,WS2812B,C4_Pretty:RGB_WS2811B,
C180,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C181,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C182,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C183,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C184,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C185,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C186,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C187,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C188,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C189,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C190,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C191,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C192,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100n, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
C193,100n,C4_Pretty:c_0805_led,,CAP CER 0.1UF 25V 10% X7R 0805,100nF, 25V,Surface Mount, MLCC,Kemet,C0805C104K3RACTU,Digikey,399-1168-1-ND,http://www.digikey.com/product-detail/en/C0805C104K3RACTU/399-1168-1-ND/411443,,
LED169,WS2812B,C4_Pretty:RGB_WS2811B,
LED170,WS2812B,C4_Pretty:RGB_WS2811B,
LED171,WS2812B,C4_Pretty:RGB_WS2811B,
LED172,WS2812B,C4_Pretty:RGB_WS2811B,
LED173,WS2812B,C4_Pretty:RGB_WS2811B,
LED174,WS2812B,C4_Pretty:RGB_WS2811B,
LED175,WS2812B,C4_Pretty:RGB_WS2811B,
LED176,WS2812B,C4_Pretty:RGB_WS2811B,
LED177,WS2812B,C4_Pretty:RGB_WS2811B,
LED178,WS2812B,C4_Pretty:RGB_WS2811B,
LED179,WS2812B,C4_Pretty:RGB_WS2811B,
LED180,WS2812B,C4_Pretty:RGB_WS2811B,
LED181,WS2812B,C4_Pretty:RGB_WS2811B,
LED182,WS2812B,C4_Pretty:RGB_WS2811B,
